file,boxes_csv,boxes_parquet,delta_boxes,kilos_csv,kilos_parquet,delta_kilos,rows_csv,rows_parquet,status
datos_semana_744.csv,13210106,13210106,0,125001649.0,125001649.0,0.0,3920,3920,OK
datos_semana_745.csv,8475043,8475043,0,86217849.0,86217849.0,0.0,3125,3125,OK
datos_semana_746.csv,9108728,9108728,0,95743538.0,95743538.0,0.0,3138,3138,OK
datos_semana_747.csv,8183304,8183304,0,87437128.0,87437128.0,0.0,2950,2950,OK
datos_semana_748.csv,6220571,6220571,0,70731362.0,70731362.0,0.0,2308,2308,OK
datos_semana_749.csv,5322239,5322239,0,64233512.0,64233512.0,0.0,2254,2254,OK
datos_semana_750.csv,4655299,4655299,0,59820045.0,59820045.0,0.0,2069,2069,OK
datos_semana_751.csv,4375242,4375242,0,58718184.0,58718184.0,0.0,2066,2066,OK
datos_semana_752.csv,3721060,3721060,0,51930822.0,51930822.0,0.0,1869,1869,OK
datos_semana_753.csv,3200454,3200454,0,45363452.0,45363452.0,0.0,1785,1785,OK
datos_semana_754.csv,3707447,3707447,0,52981519.0,52981519.0,0.0,1782,1782,OK
datos_semana_755.csv,2621113,2621113,0,40598176.0,40598176.0,0.0,1495,1495,OK
datos_semana_756.csv,3239341,3239341,0,48926260.0,48926260.0,0.0,1787,1787,OK
datos_semana_757.csv,2601475,2601475,0,40935769.0,40935769.0,0.0,1474,1474,OK
datos_semana_758.csv,2906267,2906267,0,45332114.0,45332114.0,0.0,1477,1477,OK
datos_semana_759.csv,2564376,2564376,0,40368931.0,40368931.0,0.0,1374,1374,OK
datos_semana_760.csv,2774318,2774318,0,43203913.0,43203913.0,0.0,1452,1452,OK
datos_semana_761.csv,2093128,2093128,0,33093746.0,33093746.0,0.0,1080,1080,OK
datos_semana_762.csv,1593308,1593308,0,25203849.0,25203849.0,0.0,996,996,OK
datos_semana_763.csv,2015086,2015086,0,32161924.0,32161924.0,0.0,1143,1143,OK
datos_semana_764.csv,1890403,1890403,0,29385343.0,29385343.0,0.0,1054,1054,OK
datos_semana_765.csv,1455985,1455985,0,23030471.0,23030471.0,0.0,803,803,OK
datos_semana_766.csv,1884618,1884618,0,28600651.0,28600651.0,0.0,1013,1013,OK
datos_semana_767.csv,1723787,1723787,0,25442005.0,25442005.0,0.0,866,866,OK
datos_semana_768.csv,1480721,1480721,0,21373276.0,21373276.0,0.0,821,821,OK
datos_semana_769.csv,1734941,1734941,0,22418818.0,22418818.0,0.0,694,694,OK
datos_semana_770.csv,513981,513981,0,7563805.0,7563805.0,0.0,369,369,OK
datos_semana_771.csv,1672576,1672576,0,17214268.0,17214268.0,0.0,612,612,OK
datos_semana_772.csv,827816,827816,0,10390026.0,10390026.0,0.0,461,461,OK
datos_semana_773.csv,963778,963778,0,9400310.0,9400310.0,0.0,424,424,OK
datos_semana_774.csv,1194526,1194526,0,12399222.0,12399222.0,0.0,493,493,OK
datos_semana_775.csv,874628,874628,0,9467565.0,9467565.0,0.0,532,532,OK
datos_semana_776.csv,1195582,1195582,0,10751403.0,10751403.0,0.0,832,832,OK
datos_semana_777.csv,1978963,1978963,0,11174436.0,11174436.0,0.0,1239,1239,OK
datos_semana_778.csv,2476970,2476970,0,14820722.0,14820722.0,0.0,1798,1798,OK
datos_semana_779.csv,3832286,3832286,0,17890781.0,17890781.0,0.0,2332,2332,OK
datos_semana_780.csv,7884334,7884334,0,35452103.0,35452103.0,0.0,3810,3810,OK
datos_semana_781.csv,7289509,7289509,0,34331105.0,34331105.0,0.0,3452,3452,OK
datos_semana_782.csv,7230119,7230119,0,37397716.0,37397716.0,0.0,3509,3509,OK
datos_semana_783.csv,8822013,8822013,0,45462243.0,45462243.0,0.0,3873,3873,OK
datos_semana_784.csv,10200660,10200660,0,56440128.0,56440128.0,0.0,4023,4023,OK
datos_semana_785.csv,5338274,5338274,0,30333637.0,30333637.0,0.0,2619,2619,OK
datos_semana_786.csv,11218625,11218625,0,69842810.0,69842810.0,0.0,4260,4260,OK
datos_semana_787.csv,6726143,6726143,0,43435020.0,43435020.0,0.0,3234,3234,OK
datos_semana_788.csv,9583582,9583582,0,66893480.0,66893480.0,0.0,3970,3970,OK
datos_semana_789.csv,8884925,8884925,0,63971547.0,63971547.0,0.0,3926,3926,OK
datos_semana_790.csv,7739326,7739326,0,60578706.0,60578706.0,0.0,3322,3322,OK
datos_semana_791.csv,12000561,12000561,0,95792200.0,95792200.0,0.0,4455,4455,OK
datos_semana_792.csv,11044706,11044706,0,93524942.0,93524942.0,0.0,3906,3906,OK
datos_semana_793.csv,10154995,10154995,0,91404429.0,91404429.0,0.0,3463,3463,OK
datos_semana_794.csv,11372525,11372525,0,101532242.0,101532242.0,0.0,3690,3690,OK
datos_semana_795.csv,14160331,14160331,0,125593604.0,125593604.0,0.0,4109,4109,OK
datos_semana_796.csv,13035099,13035099,0,120955447.0,120955447.0,0.0,3473,3473,OK
datos_semana_797.csv,7986450,7986450,0,82178692.0,82178692.0,0.0,2915,2915,OK
datos_semana_798.csv,7889113,7889113,0,76948239.0,76948239.0,0.0,2692,2692,OK
datos_semana_799.csv,6183284,6183284,0,65883855.0,65883855.0,0.0,2393,2393,OK
datos_semana_800.csv,5457342,5457342,0,57119698.0,57119698.0,0.0,2160,2160,OK
datos_semana_801.csv,5502413,5502413,0,59653126.0,59653126.0,0.0,2170,2170,OK
datos_semana_802.csv,4951151,4951151,0,56630975.0,56630975.0,0.0,2018,2018,OK
datos_semana_803.csv,4697983,4697983,0,58090483.0,58090483.0,0.0,1985,1985,OK
datos_semana_804.csv,3969489,3969489,0,51542224.0,51542224.0,0.0,1782,1782,OK
datos_semana_805.csv,3674811,3674811,0,48362393.0,48362393.0,0.0,1727,1727,OK
datos_semana_806.csv,2993489,2993489,0,40601730.0,40601730.0,0.0,1636,1636,OK
datos_semana_807.csv,2831784,2831784,0,40045971.0,40045971.0,0.0,1582,1582,OK
datos_semana_808.csv,3483994,3483994,0,49134725.0,49134725.0,0.0,1836,1836,OK
datos_semana_809.csv,3276762,3276762,0,47917117.0,47917117.0,0.0,1699,1699,OK
datos_semana_810.csv,2334838,2334838,0,35117334.0,35117334.0,0.0,1333,1333,OK
datos_semana_811.csv,2863047,2863047,0,41358292.0,41358292.0,0.0,1386,1386,OK
datos_semana_812.csv,2347708,2347708,0,34762351.0,34762351.0,0.0,1253,1253,OK
datos_semana_813.csv,2813858,2813858,0,39933231.0,39933231.0,0.0,1453,1453,OK
datos_semana_814.csv,2218633,2218633,0,31928459.0,31928459.0,0.0,1201,1201,OK
datos_semana_815.csv,1387523,1387523,0,21120103.0,21120103.0,0.0,821,821,OK
datos_semana_816.csv,2651434,2651434,0,33587312.0,33587312.0,0.0,1141,1141,OK
datos_semana_817.csv,1955510,1955510,0,26852720.0,26852720.0,0.0,948,948,OK
datos_semana_819.csv,1404768,1404768,0,16980101.0,16980101.0,0.0,622,622,OK
datos_semana_820.csv,2687965,2687965,0,35719265.0,35719265.0,0.0,927,927,OK
datos_semana_821.csv,1797279,1797279,0,22094590.0,22094590.0,0.0,715,715,OK
datos_semana_822.csv,1197049,1197049,0,13769450.0,13769450.0,0.0,510,510,OK
datos_semana_823.csv,1589163,1589163,0,17636252.0,17636252.0,0.0,557,557,OK
datos_semana_824.csv,1367871,1367871,0,14392859.0,14392859.0,0.0,509,509,OK
datos_semana_825.csv,1262866,1262866,0,11825533.0,11825533.0,0.0,443,443,OK
datos_semana_826.csv,1392325,1392325,0,12368955.0,12368955.0,0.0,482,482,OK
datos_semana_827.csv,1029012,1029012,0,9694676.0,9694676.0,0.0,496,496,OK
datos_semana_828.csv,1435545,1435545,0,12049874.0,12049874.0,0.0,680,680,OK
datos_semana_829.csv,1331908,1331908,0,9974854.0,9974854.0,0.0,713,713,OK
datos_semana_830.csv,1965268,1965268,0,14257104.0,14257104.0,0.0,1169,1169,OK
datos_semana_831.csv,2549321,2549321,0,14411114.0,14411114.0,0.0,1485,1485,OK
datos_semana_832.csv,4735497,4735497,0,25108147.0,25108147.0,0.0,2325,2325,OK
datos_semana_833.csv,5315416,5315416,0,24188309.0,24188309.0,0.0,2800,2800,OK
datos_semana_834.csv,7048890,7048890,0,33666098.0,33666098.0,0.0,3648,3648,OK
datos_semana_835.csv,9933921,9933921,0,48595269.0,48595269.0,0.0,4200,4200,OK
datos_semana_836.csv,7391232,7391232,0,37894350.0,37894350.0,0.0,3342,3342,OK
datos_semana_837.csv,8011341,8011341,0,45037170.0,45037170.0,0.0,3655,3655,OK
datos_semana_838.csv,7185639,7185639,0,43613082.0,43613082.0,0.0,3477,3477,OK
datos_semana_839.csv,8106567,8106567,0,48088768.0,48088768.0,0.0,3845,3845,OK
datos_semana_840.csv,8064305,8064305,0,51768188.0,51768188.0,0.0,3515,3515,OK
datos_semana_841.csv,8076301,8076301,0,57537844.0,57537844.0,0.0,3688,3688,OK
datos_semana_842.csv,7623806,7623806,0,54382023.0,54382023.0,0.0,3478,3478,OK
datos_semana_843.csv,9279294,9279294,0,71028843.0,71028843.0,0.0,4357,4357,OK
datos_semana_844.csv,9147383,9147383,0,78643725.0,78643725.0,0.0,4253,4253,OK
datos_semana_845.csv,10710846,10710846,0,93008517.0,93008517.0,0.0,4342,4342,OK
datos_semana_846.csv,12007917,12007917,0,106937445.0,106937445.0,0.0,4254,4254,OK
datos_semana_847.csv,11501094,11501094,0,106515291.0,106515291.0,0.0,4061,4061,OK
datos_semana_848.csv,13092903,13092903,0,120234997.0,120234997.0,0.0,4225,4225,OK
datos_semana_849.csv,9718617,9718617,0,92129794.0,92129794.0,0.0,3310,3310,OK
datos_semana_850.csv,10081105,10081105,0,96054157.0,96054157.0,0.0,3450,3450,OK
datos_semana_851.csv,8983667,8983667,0,92740883.0,92740883.0,0.0,2916,2916,OK
datos_semana_852.csv,9020230,9020230,0,91519249.0,91519249.0,0.0,3202,3202,OK
datos_semana_853.csv,6690764,6690764,0,75213354.0,75213354.0,0.0,2709,2709,OK
datos_semana_854.csv,4870185,4870185,0,60942168.0,60942168.0,0.0,2125,2125,OK
datos_semana_855.csv,4944912,4944912,0,64571453.0,64571453.0,0.0,2266,2266,OK
datos_semana_856.csv,5056047,5056047,0,65862970.0,65862970.0,0.0,2360,2360,OK
datos_semana_857.csv,4892777,4892777,0,64940171.0,64940171.0,0.0,2251,2251,OK
datos_semana_858.csv,2943459,2943459,0,41796076.0,41796076.0,0.0,1567,1567,OK
datos_semana_859.csv,3755290,3755290,0,51826808.0,51826808.0,0.0,1811,1811,OK
datos_semana_860.csv,3824841,3824841,0,54331135.0,54331135.0,0.0,1930,1930,OK
datos_semana_861.csv,3376554,3376554,0,47913025.0,47913025.0,0.0,1669,1669,OK
datos_semana_862.csv,3930657,3930657,0,57242607.0,57242607.0,0.0,1803,1803,OK
datos_semana_863.csv,3163114,3163114,0,46628721.0,46628721.0,0.0,1565,1565,OK
datos_semana_864.csv,2842182,2842182,0,42165164.0,42165164.0,0.0,1479,1479,OK
datos_semana_865.csv,2813221,2813221,0,42384336.0,42384336.0,0.0,1475,1475,OK
datos_semana_866.csv,1429665,1429665,0,22464288.0,22464288.0,0.0,864,864,OK
datos_semana_867.csv,3487834,3487834,0,50961450.0,50961450.0,0.0,1538,1538,OK
datos_semana_868.csv,2815042,2815042,0,40389892.0,40389892.0,0.0,1319,1319,OK
datos_semana_869.csv,2317608,2317608,0,31228714.0,31228714.0,0.0,1109,1109,OK
datos_semana_870.csv,2744195,2744195,0,38492378.0,38492378.0,0.0,1222,1222,OK
datos_semana_871.csv,1704593,1704593,0,25029865.0,25029865.0,0.0,780,780,OK
datos_semana_872.csv,2671893,2671893,0,32438769.0,32438769.0,0.0,1085,1085,OK
datos_semana_873.csv,1527648,1527648,0,17285749.0,17285749.0,0.0,670,670,OK
datos_semana_874.csv,3171288,3171288,0,35760238.0,35760238.0,0.0,933,933,OK
datos_semana_875.csv,1300578,1300578,0,12985568.0,12985568.0,0.0,634,634,OK
datos_semana_876.csv,2733432,2733432,0,26365670.0,26365670.0,0.0,891,891,OK
datos_semana_877.csv,1905879,1905879,0,16972265.0,16972265.0,0.0,715,715,OK
datos_semana_878.csv,1700950,1700950,0,16021930.0,16021930.0,0.0,753,753,OK
datos_semana_879.csv,1606662,1606662,0,15408889.0,15408889.0,0.0,805,805,OK
datos_semana_880.csv,1137621,1137621,0,7594578.0,7594578.0,0.0,699,699,OK
datos_semana_881.csv,2451654,2451654,0,16122297.0,16122297.0,0.0,1521,1521,OK
datos_semana_882.csv,3321038,3321038,0,18203883.0,18203883.0,0.0,2019,2019,OK
datos_semana_883.csv,5259333,5259333,0,27126927.0,27126927.0,0.0,2839,2839,OK
datos_semana_884.csv,9199737,9199737,0,41274061.0,41274061.0,0.0,4290,4290,OK
datos_semana_885.csv,7343146,7343146,0,35053961.0,35053961.0,0.0,4031,4031,OK
datos_semana_886.csv,9909705,9909705,0,51854511.0,51854511.0,0.0,4728,4728,OK
datos_semana_887.csv,9953500,9953500,0,53710715.0,53710715.0,0.0,4095,4095,OK
datos_semana_888.csv,10059367,10059367,0,56924140.0,56924140.0,0.0,4373,4373,OK
datos_semana_889.csv,4490415,4490415,0,27479624.0,27479624.0,0.0,2172,2172,OK
datos_semana_890.csv,8319111,8319111,0,52476222.0,52476222.0,0.0,3946,3946,OK
datos_semana_891.csv,10344347,10344347,0,71086062.0,71086062.0,0.0,4494,4494,OK
datos_semana_892.csv,8910946,8910946,0,63327072.0,63327072.0,0.0,4244,4244,OK
datos_semana_893.csv,9805558,9805558,0,70738519.0,70738519.0,0.0,4292,4292,OK
datos_semana_894.csv,10551815,10551815,0,83873759.0,83873759.0,0.0,4894,4894,OK
datos_semana_895.csv,10213375,10213375,0,84139002.0,84139002.0,0.0,4717,4717,OK
datos_semana_896.csv,7200085,7200085,0,62184491.0,62184491.0,0.0,3308,3308,OK
datos_semana_897.csv,14762947,14762947,0,128644282.0,128644282.0,0.0,4981,4981,OK
datos_semana_898.csv,10256318,10256318,0,93311113.0,93311113.0,0.0,3602,3602,OK
datos_semana_899.csv,10698953,10698953,0,99234208.0,99234208.0,0.0,3606,3606,OK
datos_semana_900.csv,11836672,11836672,0,108945744.0,108945744.0,0.0,3666,3666,OK
datos_semana_901.csv,10433870,10433870,0,101741988.0,101741988.0,0.0,3441,3441,OK
datos_semana_902.csv,8267048,8267048,0,85249041.0,85249041.0,0.0,2917,2917,OK
datos_semana_903.csv,7746839,7746839,0,82386862.0,82386862.0,0.0,2719,2719,OK
datos_semana_904.csv,5062029,5062029,0,55330716.0,55330716.0,0.0,2028,2028,OK
datos_semana_905.csv,4992384,4992384,0,59778054.0,59778054.0,0.0,2119,2119,OK
datos_semana_906.csv,4364624,4364624,0,53472164.0,53472164.0,0.0,1943,1943,OK
datos_semana_907.csv,4627364,4627364,0,59163355.0,59163355.0,0.0,1965,1965,OK
datos_semana_908.csv,4364779,4364779,0,57932455.0,57932455.0,0.0,2092,2092,OK
datos_semana_909.csv,4076927,4076927,0,54964707.0,54964707.0,0.0,1985,1985,OK
datos_semana_910.csv,3685686,3685686,0,50497315.0,50497315.0,0.0,1850,1850,OK
datos_semana_911.csv,3883936,3883936,0,57172285.0,57172285.0,0.0,1920,1920,OK
datos_semana_912.csv,3261855,3261855,0,48465833.0,48465833.0,0.0,1613,1613,OK
datos_semana_913.csv,2351121,2351121,0,37045573.0,37045573.0,0.0,1213,1213,OK
datos_semana_914.csv,4907010,4907010,0,76281889.0,76281889.0,0.0,2019,2019,OK
datos_semana_915.csv,1524113,1524113,0,23647638.0,23647638.0,0.0,931,931,OK
datos_semana_916.csv,3051928,3051928,0,47179210.0,47179210.0,0.0,1606,1606,OK
datos_semana_917.csv,4239556,4239556,0,61939442.0,61939442.0,0.0,1891,1891,OK
datos_semana_918.csv,3181301,3181301,0,45967468.0,45967468.0,0.0,1467,1467,OK
datos_semana_919.csv,3022864,3022864,0,43668855.0,43668855.0,0.0,1380,1380,OK
datos_semana_920.csv,3063975,3063975,0,42835004.0,42835004.0,0.0,1268,1268,OK
datos_semana_921.csv,2938270,2938270,0,41107561.0,41107561.0,0.0,1167,1167,OK
datos_semana_922.csv,1555974,1555974,0,20163145.0,20163145.0,0.0,812,812,OK
datos_semana_923.csv,2320974,2320974,0,28110920.0,28110920.0,0.0,782,782,OK
datos_semana_924.csv,2812231,2812231,0,33103188.0,33103188.0,0.0,910,910,OK
datos_semana_925.csv,2866649,2866649,0,32278460.0,32278460.0,0.0,846,846,OK
datos_semana_926.csv,1904353,1904353,0,20204826.0,20204826.0,0.0,601,601,OK
datos_semana_927.csv,1918239,1918239,0,19564704.0,19564704.0,0.0,628,628,OK
datos_semana_928.csv,1540411,1540411,0,15223053.0,15223053.0,0.0,555,555,OK
datos_semana_929.csv,2220562,2220562,0,22180106.0,22180106.0,0.0,656,656,OK
datos_semana_930.csv,1595436,1595436,0,15179502.0,15179502.0,0.0,558,558,OK
datos_semana_931.csv,1540841,1540841,0,14015628.0,14015628.0,0.0,585,585,OK
datos_semana_932.csv,1348059,1348059,0,12172250.0,12172250.0,0.0,574,574,OK
datos_semana_933.csv,1351179,1351179,0,10643680.0,10643680.0,0.0,794,794,OK
datos_semana_934.csv,2159627,2159627,0,14201095.0,14201095.0,0.0,1251,1251,OK
datos_semana_935.csv,3007573,3007573,0,17041040.0,17041040.0,0.0,1876,1876,OK
datos_semana_936.csv,4630912,4630912,0,23372256.0,23372256.0,0.0,2580,2580,OK
datos_semana_937.csv,7059598,7059598,0,33348982.0,33348982.0,0.0,3435,3435,OK
datos_semana_938.csv,9919862,9919862,0,46149147.0,46149147.0,0.0,4410,4410,OK
datos_semana_939.csv,13087683,13087683,0,61308648.0,61308648.0,0.0,5242,5242,OK
datos_semana_940.csv,13009894,13009894,0,63366956.0,63366956.0,0.0,4842,4842,OK
datos_semana_941.csv,11211691,11211691,0,53270495.0,53270495.0,0.0,4352,4352,OK
datos_semana_942.csv,11338722,11338722,0,61603726.0,61603726.0,0.0,4773,4773,OK
datos_semana_943.csv,12103868,12103868,0,65777474.0,65777474.0,0.0,4989,4989,OK
datos_semana_944.csv,8473207,8473207,0,52988793.0,52988793.0,0.0,4555,4555,OK
datos_semana_945.csv,9345844,9345844,0,62961090.0,62961090.0,0.0,4601,4601,OK
datos_semana_946.csv,9213212,9213212,0,63272492.0,63272492.0,0.0,4475,4475,OK
datos_semana_947.csv,11369760,11369760,0,84800193.0,84800193.0,0.0,5025,5025,OK
datos_semana_948.csv,11108068,11108068,0,89434102.0,89434102.0,0.0,4886,4886,OK
datos_semana_949.csv,11356667,11356667,0,93633464.0,93633464.0,0.0,4745,4745,OK
datos_semana_950.csv,12890878,12890878,0,112415674.0,112415674.0,0.0,4829,4829,OK
datos_semana_951.csv,11397503,11397503,0,102768690.0,102768690.0,0.0,4135,4135,OK
datos_semana_952.csv,13713718,13713718,0,125823524.0,125823524.0,0.0,4285,4285,OK
datos_semana_953.csv,10076210,10076210,0,93477885.0,93477885.0,0.0,3221,3221,OK
datos_semana_954.csv,9921056,9921056,0,98273395.0,98273395.0,0.0,3207,3207,OK
datos_semana_955.csv,11121060,11121060,0,113872919.0,113872919.0,0.0,3438,3438,OK
datos_semana_956.csv,8869976,8869976,0,91572717.0,91572717.0,0.0,3077,3077,OK
datos_semana_957.csv,6212756,6212756,0,71435782.0,71435782.0,0.0,2526,2526,OK
datos_semana_958.csv,6107398,6107398,0,74514561.0,74514561.0,0.0,2484,2484,OK
datos_semana_959.csv,5347364,5347364,0,70382428.0,70382428.0,0.0,2363,2363,OK
datos_semana_960.csv,5116120,5116120,0,66911575.0,66911575.0,0.0,2292,2292,OK
datos_semana_961.csv,4405566,4405566,0,59544286.0,59544286.0,0.0,2012,2012,OK
datos_semana_962.csv,4154305,4154305,0,58270898.0,58270898.0,0.0,1992,1992,OK
datos_semana_963.csv,2444100,2444100,0,35495814.0,35495814.0,0.0,1304,1304,OK
datos_semana_964.csv,4030188,4030188,0,58541914.0,58541914.0,0.0,2021,2021,OK
datos_semana_965.csv,3525059,3525059,0,51743024.0,51743024.0,0.0,1808,1808,OK
datos_semana_966.csv,4334834,4334834,0,66503240.0,66503240.0,0.0,2012,2012,OK
datos_semana_967.csv,2911763,2911763,0,44017120.0,44017120.0,0.0,1387,1387,OK
datos_semana_968.csv,5257636,5257636,0,79489930.0,79489930.0,0.0,1987,1987,OK
datos_semana_969.csv,3450766,3450766,0,52002857.0,52002857.0,0.0,1586,1586,OK
datos_semana_970.csv,2972592,2972592,0,45199162.0,45199162.0,0.0,1488,1488,OK
datos_semana_971.csv,2943587,2943587,0,45448018.0,45448018.0,0.0,1419,1419,OK
datos_semana_972.csv,3147767,3147767,0,47906449.0,47906449.0,0.0,1476,1476,OK
datos_semana_973.csv,2799546,2799546,0,42247949.0,42247949.0,0.0,1391,1391,OK
datos_semana_974.csv,1361141,1361141,0,21321375.0,21321375.0,0.0,843,843,OK
datos_semana_975.csv,1747604,1747604,0,24717912.0,24717912.0,0.0,601,601,OK
datos_semana_976.csv,3414389,3414389,0,47259881.0,47259881.0,0.0,1158,1158,OK
datos_semana_977.csv,2729160,2729160,0,37179847.0,37179847.0,0.0,1049,1049,OK
datos_semana_978.csv,2881706,2881706,0,35462716.0,35462716.0,0.0,850,850,OK
datos_semana_979.csv,1988228,1988228,0,24098292.0,24098292.0,0.0,718,718,OK
datos_semana_980.csv,2722192,2722192,0,31115010.0,31115010.0,0.0,951,951,OK
datos_semana_981.csv,2604850,2604850,0,28380363.0,28380363.0,0.0,911,911,OK
datos_semana_982.csv,1936146,1936146,0,19412730.0,19412730.0,0.0,717,717,OK
datos_semana_983.csv,1697491,1697491,0,15880346.0,15880346.0,0.0,702,702,OK
datos_semana_984.csv,1681878,1681878,0,13879334.0,13879334.0,0.0,688,688,OK
datos_semana_985.csv,1389039,1389039,0,11492603.0,11492603.0,0.0,745,745,OK
datos_semana_986.csv,2012890,2012890,0,14121973.0,14121973.0,0.0,1259,1259,OK
datos_semana_987.csv,3237829,3237829,0,18887577.0,18887577.0,0.0,1758,1758,OK
datos_semana_988.csv,5307111,5307111,0,25304228.0,25304228.0,0.0,2638,2638,OK
datos_semana_989.csv,7863988,7863988,0,36518559.0,36518559.0,0.0,3850,3850,OK
datos_semana_990.csv,11491588,11491588,0,52998973.0,52998973.0,0.0,5063,5063,OK
datos_semana_991.csv,11743670,11743670,0,51813553.0,51813553.0,0.0,4669,4669,OK
datos_semana_992.csv,14957862,14957862,0,71250383.0,71250383.0,0.0,5421,5421,OK
datos_semana_993.csv,12268374,12268374,0,56799205.0,56799205.0,0.0,4718,4718,OK
datos_semana_994.csv,9695747,9695747,0,48736835.0,48736835.0,0.0,4385,4385,OK
datos_semana_995.csv,8905234,8905234,0,50839382.0,50839382.0,0.0,4302,4302,OK
datos_semana_996.csv,8472310,8472310,0,52531527.0,52531527.0,0.0,4446,4446,OK
datos_semana_997.csv,9534512,9534512,0,63282728.0,63282728.0,0.0,4513,4513,OK
datos_semana_998.csv,10131079,10131079,0,72913070.0,72913070.0,0.0,4448,4448,OK
datos_semana_999.csv,9799249,9799249,0,73071409.0,73071409.0,0.0,4284,4284,OK
